"","Date","Seed","Learner","Hyper_Parameter","Imputing","Time","Resampling_folds","CV_Score","Comment","DistrictSplit","District","Combined_Score"
"412",2024-02-26,44770,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 207, learning_rate = 0.0285010014136788, depth = 10, random_strength = 0.586452767718583, grow_policy = ""Depthwise"")","hot deck",2.06000000005588,5,277.884641405616,"no feature selection",TRUE,"gaya","314.694400129857"
"413",2024-02-26,44770,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 470, learning_rate = 0.0266910358611494, depth = 13, random_strength = 1.31942632375285, grow_policy = ""Depthwise"")","hot deck",57.140000000014,5,236.671592657551,"no feature selection",TRUE,"jamui","314.694400129857"
"414",2024-02-26,44770,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 168, learning_rate = 0.118827635335037, depth = 13, random_strength = 1.02973341196775, grow_policy = ""Depthwise"")","hot deck",21.2800000000279,5,320.48123798203,"no feature selection",TRUE,"nalanda","314.694400129857"
"415",2024-02-26,44770,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 656, learning_rate = 0.0483066308468115, depth = 10, random_strength = 1.40933524235152, grow_policy = ""SymmetricTree"")","hot deck",31.5,5,399.196012257059,"no feature selection",TRUE,"vaishali","314.694400129857"
"416",2024-02-26,44775,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 233, learning_rate = 0.0236405916465446, depth = 11, random_strength = 1.1808559789788, grow_policy = ""SymmetricTree"")","hot deck",5.09999999997672,5,273.96238693032,"no feature selection",TRUE,"gaya","308.272954017746"
"417",2024-02-26,44775,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 661, learning_rate = 0.0290584841091186, depth = 10, random_strength = 0.851679620798677, grow_policy = ""Depthwise"")","hot deck",58.7100000000792,5,233.810356309564,"no feature selection",TRUE,"jamui","339.713895214313"
"418",2024-02-26,44775,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 117, learning_rate = 0.111498611123534, depth = 12, random_strength = 1.1178389498964, grow_policy = ""Depthwise"")","hot deck",22.5,5,320.083571034057,"no feature selection",TRUE,"nalanda","359.296714684452"
"419",2024-02-26,44775,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 622, learning_rate = 0.0340793507250492, depth = 12, random_strength = 0.767328443471342, grow_policy = ""SymmetricTree"")","hot deck",71.2099999999627,5,382.674323018839,"no feature selection",TRUE,"vaishali","360.040307191277"
"420",2024-02-28,75561,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 471, max.depth = 11, mtry = 14, min.node.size = 6)","hot deck",0.230000000214204,5,360.351758770091,"feature selection",TRUE,"vaishali","352.457439033499"
"421",2024-02-28,75564,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 951, max.depth = 18, mtry = 6, min.node.size = 6)","hot deck",0.179999999934807,5,351.717138384537,"feature selection",TRUE,"vaishali","351.842439909894"
"422",2024-02-28,75566,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 695, max.depth = 17, mtry = 13, min.node.size = 4)","hot deck",0.260000000009313,5,355.483411983826,"feature selection",TRUE,"vaishali","352.639907886441"
"423",2024-02-28,75569,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 830, max.depth = 18, mtry = 13, min.node.size = 5)","hot deck",0.329999999841675,5,344.622927652138,"feature selection",TRUE,"vaishali","352.91103895801"
"424",2024-02-28,75573,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 597, max.depth = 10, mtry = 8, min.node.size = 7)","hot deck",0.180000000167638,5,356.315323892048,"feature selection",TRUE,"vaishali","354.562389234594"
"425",2024-02-28,75578,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 954, max.depth = 19, mtry = 8, min.node.size = 4)","hot deck",0.359999999869615,5,355.812776255424,"feature selection",TRUE,"vaishali","361.903628292245"
"426",2024-02-28,75584,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 903, max.depth = 13, mtry = 8, min.node.size = 5)","hot deck",0.379999999888241,5,350.230088700941,"feature selection",TRUE,"vaishali","364.371254204273"
"427",2024-02-28,75591,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 316, max.depth = 11, mtry = 17, min.node.size = 5)","hot deck",0.229999999981374,5,357.282919364149,"feature selection",TRUE,"vaishali","363.007073864746"
"428",2024-02-28,75599,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 754, max.depth = 10, mtry = 17, min.node.size = 4)","hot deck",0.5,5,384.315008572535,"feature selection",TRUE,"vaishali","357.430591698104"
"429",2024-02-28,75608,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 484, max.depth = 15, mtry = 7, min.node.size = 4)","hot deck",0.229999999981374,5,355.915625617526,"feature selection",TRUE,"vaishali","352.108107163978"
"430",2024-02-28,75618,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 862, max.depth = 16, mtry = 9, min.node.size = 5)","hot deck",0.420000000158325,5,348.595083000407,"feature selection",TRUE,"vaishali","349.944071391624"
"431",2024-02-28,75629,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 536, max.depth = 20, mtry = 6, min.node.size = 4)","hot deck",0.260000000009313,5,352.88594144036,"feature selection",TRUE,"vaishali","350.596634023434"
"432",2024-02-28,75641,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 335, max.depth = 8, mtry = 11, min.node.size = 7)","hot deck",0.129999999888241,5,352.988084689211,"feature selection",TRUE,"vaishali","349.964557841855"
"433",2024-02-28,75654,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 544, max.depth = 7, mtry = 6, min.node.size = 7)","hot deck",0.159999999916181,5,343.403012004119,"feature selection",TRUE,"vaishali","352.022545883189"
"434",2024-02-28,75668,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 563, max.depth = 20, mtry = 14, min.node.size = 4)","hot deck",0.330000000074506,5,355.063584286301,"feature selection",TRUE,"vaishali","353.883485375882"
"435",2024-02-28,75683,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 633, max.depth = 16, mtry = 5, min.node.size = 5)","hot deck",0.209999999962747,5,349.556779939465,"feature selection",TRUE,"vaishali","355.051996249728"
"436",2024-02-28,75699,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 792, max.depth = 10, mtry = 12, min.node.size = 4)","hot deck",0.390000000130385,5,356.577827452754,"feature selection",TRUE,"vaishali","354.638188062966"
"437",2024-02-28,75716,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 712, max.depth = 12, mtry = 14, min.node.size = 4)","hot deck",0.370000000111759,5,354.972935929137,"feature selection",TRUE,"vaishali","354.641356596768"
"438",2024-02-28,75734,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 516, max.depth = 18, mtry = 8, min.node.size = 4)","hot deck",0.28000000002794,5,356.653791662888,"feature selection",TRUE,"vaishali","353.651086255925"
"439",2024-02-28,75753,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 950, max.depth = 15, mtry = 13, min.node.size = 5)","hot deck",0.449999999953434,5,350.531612585753,"feature selection",TRUE,"vaishali","353.945918253652"
"440",2024-02-28,75773,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 283, max.depth = 15, mtry = 17, min.node.size = 6)","hot deck",0.179999999934807,5,357.04949489331,"feature selection",TRUE,"vaishali","353.454896148191"
"441",2024-02-28,75794,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 614, max.depth = 13, mtry = 12, min.node.size = 5)","hot deck",0.339999999850988,5,351.306738906782,"feature selection",TRUE,"vaishali","351.824914279278"
"442",2024-02-28,75816,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 946, max.depth = 10, mtry = 16, min.node.size = 6)","hot deck",0.340000000083819,5,355.531434301328,"feature selection",TRUE,"vaishali","352.784641587118"
"443",2024-02-28,75839,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 505, max.depth = 12, mtry = 11, min.node.size = 5)","hot deck",0.209999999962747,5,351.233062475007,"feature selection",TRUE,"vaishali","353.016631153441"
"444",2024-02-28,75863,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 584, max.depth = 5, mtry = 10, min.node.size = 6)","hot deck",0.139999999897555,5,348.393429032235,"feature selection",TRUE,"vaishali","353.749669377368"
"445",2024-02-28,75888,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 665, max.depth = 12, mtry = 14, min.node.size = 5)","hot deck",0.330000000074506,5,358.28473567419,"feature selection",TRUE,"vaishali","354.271826487406"
"446",2024-02-28,75914,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 991, max.depth = 12, mtry = 8, min.node.size = 7)","hot deck",0.390000000130385,5,353.063493060991,"feature selection",TRUE,"vaishali","354.536684352042"
"447",2024-02-28,75941,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 923, max.depth = 18, mtry = 8, min.node.size = 7)","hot deck",0.310000000055879,5,352.382625984547,"feature selection",TRUE,"vaishali","353.619122952562"
"448",2024-02-28,75969,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 411, max.depth = 10, mtry = 12, min.node.size = 6)","hot deck",0.170000000158325,5,355.564622587467,"feature selection",TRUE,"vaishali","355.305670374529"
"449",2024-02-28,75998,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 652, max.depth = 19, mtry = 5, min.node.size = 5)","hot deck",0.21999999997206,5,356.732212287263,"feature selection",TRUE,"vaishali","353.386491271332"
"450",2024-02-28,76028,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 369, max.depth = 11, mtry = 7, min.node.size = 6)","hot deck",0.180000000167638,5,348.143677744418,"feature selection",TRUE,"vaishali","352.923946047985"
"451",2024-02-28,76059,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 302, max.depth = 18, mtry = 17, min.node.size = 4)","hot deck",0.290000000037253,5,362.10807622223,"feature selection",TRUE,"vaishali","353.613879285873"
"452",2024-02-28,76091,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 732, max.depth = 19, mtry = 6, min.node.size = 4)","hot deck",0.320000000065193,5,346.612230093813,"feature selection",TRUE,"vaishali","354.000720285061"
"453",2024-02-28,76124,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 647, max.depth = 8, mtry = 8, min.node.size = 5)","hot deck",0.189999999944121,5,352.401778178635,"feature selection",TRUE,"vaishali","355.507580734707"
"454",2024-02-28,76158,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 345, max.depth = 13, mtry = 17, min.node.size = 7)","hot deck",0.199999999953434,5,358.112141861236,"feature selection",TRUE,"vaishali","356.200673432684"
"455",2024-02-28,76193,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 656, max.depth = 11, mtry = 16, min.node.size = 4)","hot deck",0.409999999916181,5,355.288506366038,"feature selection",TRUE,"vaishali","355.274707419384"
"456",2024-02-28,76229,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 767, max.depth = 18, mtry = 15, min.node.size = 6)","hot deck",0.53000000002794,5,354.540036435079,"feature selection",TRUE,"vaishali","354.967184569429"
"457",2024-02-28,76266,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 759, max.depth = 9, mtry = 15, min.node.size = 7)","hot deck",0.380000000121072,5,358.154179842054,"feature selection",TRUE,"vaishali","351.282662001215"
"458",2024-02-28,76304,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 354, max.depth = 5, mtry = 9, min.node.size = 7)","hot deck",0.0799999998416752,5,352.571587799813,"feature selection",TRUE,"vaishali","349.740508956355"
"459",2024-02-28,76343,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 970, max.depth = 6, mtry = 5, min.node.size = 6)","hot deck",0.140000000130385,5,354.337945691692,"feature selection",TRUE,"vaishali","348.706416300805"
"460",2024-02-28,76383,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 908, max.depth = 16, mtry = 7, min.node.size = 6)","hot deck",0.300000000046566,5,341.572604204638,"feature selection",TRUE,"vaishali","350.391560451861"
"461",2024-02-28,76424,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 745, max.depth = 13, mtry = 6, min.node.size = 4)","hot deck",0.25,5,352.398498913831,"feature selection",TRUE,"vaishali","352.530032700749"
"462",2024-02-28,76466,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 432, max.depth = 16, mtry = 12, min.node.size = 6)","hot deck",0.21999999997206,5,349.108924254205,"feature selection",TRUE,"vaishali","351.604645319534"
"463",2024-02-28,76509,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 722, max.depth = 15, mtry = 17, min.node.size = 7)","hot deck",0.489999999990687,5,354.863028798644,"feature selection",TRUE,"vaishali","352.012201483174"
"464",2024-02-28,76553,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 511, max.depth = 19, mtry = 12, min.node.size = 6)","hot deck",0.25,5,353.79925749856,"feature selection",TRUE,"vaishali","350.751944691745"
"465",2024-02-28,76598,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 865, max.depth = 13, mtry = 10, min.node.size = 6)","hot deck",0.390000000130385,5,346.457806982826,"feature selection",TRUE,"vaishali","354.515679376762"
"466",2024-02-28,76644,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 770, max.depth = 14, mtry = 9, min.node.size = 6)","hot deck",0.399999999906868,5,354.894188289486,"feature selection",TRUE,"vaishali","356.100747976248"
"467",2024-02-28,76691,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 502, max.depth = 19, mtry = 11, min.node.size = 4)","hot deck",0.279999999795109,5,348.84710487929,"feature selection",TRUE,"vaishali","360.046773733862"
"468",2024-02-28,76739,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 304, max.depth = 7, mtry = 15, min.node.size = 5)","hot deck",0.100000000093132,5,365.693595589416,"feature selection",TRUE,"vaishali","360.433137259575"
"469",2024-02-28,76788,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 656, max.depth = 11, mtry = 14, min.node.size = 4)","hot deck",0.25,5,353.442184204779,"feature selection",TRUE,"vaishali","358.910814011404"
"470",2024-02-28,76838,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 643, max.depth = 17, mtry = 16, min.node.size = 6)","hot deck",0.25,5,367.962062281631,"feature selection",TRUE,"vaishali","356.807795146713"
"471",2024-02-28,76889,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 857, max.depth = 19, mtry = 9, min.node.size = 5)","hot deck",0.25,5,356.074985392749,"feature selection",TRUE,"vaishali","355.833839035537"
"472",2024-02-28,76941,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 407, max.depth = 13, mtry = 13, min.node.size = 7)","hot deck",0.139999999897555,5,354.717971160985,"feature selection",TRUE,"vaishali","357.659161834158"
"473",2024-02-28,76994,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 602, max.depth = 10, mtry = 11, min.node.size = 7)","hot deck",0.149999999906868,5,353.298622961846,"feature selection",TRUE,"vaishali","357.078727649376"
"474",2024-02-28,77048,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 321, max.depth = 16, mtry = 13, min.node.size = 4)","hot deck",0.120000000111759,5,360.107430314303,"feature selection",TRUE,"vaishali","353.98051856377"
"475",2024-02-28,77103,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 451, max.depth = 15, mtry = 17, min.node.size = 5)","hot deck",0.28000000002794,5,361.591732224505,"feature selection",TRUE,"vaishali","350.254029264858"
"476",2024-02-28,77159,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 699, max.depth = 5, mtry = 14, min.node.size = 5)","hot deck",0.229999999981374,5,350.074241275015,"feature selection",TRUE,"vaishali","346.481520347642"
"477",2024-02-28,77216,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 372, max.depth = 7, mtry = 10, min.node.size = 7)","hot deck",0.0700000000651926,5,345.677220752521,"feature selection",TRUE,"vaishali","346.73751033443"
"478",2024-02-28,77274,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 556, max.depth = 19, mtry = 9, min.node.size = 4)","hot deck",0.159999999916181,5,349.016409098531,"feature selection",TRUE,"vaishali","346.771103703366"
"479",2024-02-28,77333,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 532, max.depth = 19, mtry = 5, min.node.size = 5)","hot deck",0.130000000121072,5,342.068661887818,"feature selection",TRUE,"vaishali","350.607751150087"
"480",2024-02-28,77393,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 492, max.depth = 12, mtry = 7, min.node.size = 7)","hot deck",0.110000000102445,5,350.344878401533,"feature selection",TRUE,"vaishali","353.676988305872"
"481",2024-02-28,77454,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 946, max.depth = 16, mtry = 16, min.node.size = 7)","hot deck",0.400000000139698,5,346.556176206452,"feature selection",TRUE,"vaishali","356.676892536543"
"482",2024-02-28,77516,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 670, max.depth = 14, mtry = 12, min.node.size = 6)","hot deck",0.200000000186265,5,360.900045553847,"feature selection",TRUE,"vaishali","360.383292865414"
"483",2024-02-28,77579,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 659, max.depth = 12, mtry = 14, min.node.size = 5)","hot deck",0.25,5,355.150752441314,"feature selection",TRUE,"vaishali","358.801914830276"
"484",2024-02-28,77643,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 269, max.depth = 5, mtry = 5, min.node.size = 7)","hot deck",0.0300000000279397,5,359.565080897703,"feature selection",TRUE,"vaishali","355.419989348304"
"485",2024-02-28,77708,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 719, max.depth = 12, mtry = 16, min.node.size = 7)","hot deck",0.25,5,367.227429240493,"feature selection",TRUE,"vaishali","353.545320936304"
"486",2024-02-28,77774,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 287, max.depth = 14, mtry = 6, min.node.size = 4)","hot deck",0.189999999944121,5,349.485189439869,"feature selection",TRUE,"vaishali","352.44386842287"
"487",2024-02-28,77841,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 599, max.depth = 9, mtry = 6, min.node.size = 4)","hot deck",0.110000000102445,5,345.615059344321,"feature selection",TRUE,"vaishali","354.145363967852"
"488",2024-02-28,77909,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 251, max.depth = 7, mtry = 16, min.node.size = 4)","hot deck",0.090000000083819,5,359.452747888757,"feature selection",TRUE,"vaishali","356.068680439463"
"489",2024-02-28,77978,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 985, max.depth = 16, mtry = 16, min.node.size = 5)","hot deck",0.449999999953434,5,353.618124068261,"feature selection",TRUE,"vaishali","357.477560420999"
"490",2024-02-28,78048,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 681, max.depth = 17, mtry = 11, min.node.size = 5)","hot deck",0.21999999997206,5,353.552876964828,"feature selection",TRUE,"vaishali","357.871921074014"
"491",2024-02-28,78119,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 865, max.depth = 18, mtry = 10, min.node.size = 6)","hot deck",0.260000000009313,5,359.978398740393,"feature selection",TRUE,"vaishali","358.670888605506"
"492",2024-02-28,78191,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 483, max.depth = 7, mtry = 16, min.node.size = 4)","hot deck",0.21999999997206,5,361.386261952122,"feature selection",TRUE,"vaishali","355.981840412684"
"493",2024-02-28,78264,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 556, max.depth = 19, mtry = 9, min.node.size = 7)","hot deck",0.25,5,353.593416323937,"feature selection",TRUE,"vaishali","353.710139519565"
"494",2024-02-28,78338,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 947, max.depth = 12, mtry = 5, min.node.size = 7)","hot deck",0.260000000009313,5,360.812594021189,"feature selection",TRUE,"vaishali","352.87328935725"
"495",2024-02-28,78413,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 658, max.depth = 8, mtry = 6, min.node.size = 7)","hot deck",0.109999999869615,5,349.443665657435,"feature selection",TRUE,"vaishali","353.161008806343"
"496",2024-02-28,78489,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 877, max.depth = 11, mtry = 13, min.node.size = 5)","hot deck",0.290000000037253,5,350.404424300243,"feature selection",TRUE,"vaishali","353.854936392008"
"497",2024-02-28,78566,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 686, max.depth = 5, mtry = 6, min.node.size = 6)","hot deck",0.189999999944121,5,355.068440081403,"feature selection",TRUE,"vaishali","352.576442425129"
"498",2024-02-28,78644,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 951, max.depth = 9, mtry = 13, min.node.size = 4)","hot deck",0.260000000009313,5,356.340823165022,"feature selection",TRUE,"vaishali","350.834427300362"
"499",2024-02-28,78723,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 626, max.depth = 14, mtry = 16, min.node.size = 4)","hot deck",0.270000000018626,5,351.419386241375,"feature selection",TRUE,"vaishali","354.265142101225"
"500",2024-02-28,78803,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 330, max.depth = 8, mtry = 9, min.node.size = 6)","hot deck",0.0800000000745058,5,347.907442435645,"feature selection",TRUE,"vaishali","356.341635544553"
"501",2024-02-28,78884,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 462, max.depth = 15, mtry = 6, min.node.size = 4)","hot deck",0.169999999925494,5,350.327438407986,"feature selection",TRUE,"vaishali","355.575300297589"
"502",2024-02-28,78966,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 961, max.depth = 15, mtry = 17, min.node.size = 6)","hot deck",0.390000000130385,5,368.098870150049,"feature selection",TRUE,"vaishali","351.547158013485"
"503",2024-02-28,79049,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 931, max.depth = 15, mtry = 6, min.node.size = 4)","hot deck",0.21999999997206,5,353.846442776578,"feature selection",TRUE,"vaishali","348.612457851141"
"504",2024-02-28,79133,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 988, max.depth = 7, mtry = 5, min.node.size = 4)","hot deck",0.140000000130385,5,345.490790415007,"feature selection",TRUE,"vaishali","351.187050629247"
"505",2024-02-28,79218,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 251, max.depth = 9, mtry = 12, min.node.size = 5)","hot deck",0.0600000000558794,5,345.764781010375,"feature selection",TRUE,"vaishali","353.847897693381"
"506",2024-02-28,79304,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 404, max.depth = 15, mtry = 14, min.node.size = 5)","hot deck",0.169999999925494,5,352.576620986095,"feature selection",TRUE,"vaishali","356.815812704848"
"507",2024-02-28,79391,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 626, max.depth = 14, mtry = 17, min.node.size = 5)","hot deck",0.329999999841675,5,359.278389833935,"feature selection",TRUE,"vaishali","355.968708952558"
"508",2024-02-28,79479,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 430, max.depth = 18, mtry = 11, min.node.size = 5)","hot deck",0.140000000130385,5,353.515661989815,"feature selection",TRUE,"vaishali","354.13524632518"
"509",2024-02-28,79568,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 849, max.depth = 6, mtry = 13, min.node.size = 6)","hot deck",0.159999999916181,5,360.467273238062,"feature selection",TRUE,"vaishali","351.633520429761"
"510",2024-02-28,79658,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 468, max.depth = 19, mtry = 5, min.node.size = 5)","hot deck",0.100000000093132,5,351.249117183945,"feature selection",TRUE,"vaishali","349.39759763149"
"511",2024-02-28,79749,"regr.ranger","list(num.threads = 6, respect.unordered.factors = ""partition"", replace = FALSE, num.trees = 772, max.depth = 20, mtry = 12, min.node.size = 7)","hot deck",0.239999999990687,5,350.388738567725,"feature selection",TRUE,"vaishali","350.162555424527"
